,Phase,SetSize,FBand,Cluster,Participant,Power
1348,id,3,theta,Central,S20M1,1.6026165613063852
1349,id,3,theta,Central,S21F1,1.4882120119991058
1350,id,3,theta,Central,T11F1,1.1521408770499761
1351,id,3,theta,Central,T16F2,1.5737878395765053
1352,id,3,theta,Central,T18F2,1.3174045740094131
1353,id,3,theta,Central,T18M1,1.2583048597420654
1354,id,3,theta,Central,T23F1,0.7226265123240226
1355,id,3,theta,Central,T23F2,0.7726725335289918
1356,id,3,theta,Central,T25F1,2.6900547830746846
1357,id,3,theta,Central,T9F2,2.753501685200071
1358,id,3,theta,Central,W10F2,1.877931808574634
1359,id,3,theta,Central,W17M2,1.9215710928429093
1360,id,3,theta,Temporal,F12F2,0.9649289894372379
1361,id,3,theta,Temporal,F12M1,3.6029255899531214
1362,id,3,theta,Temporal,F19M1,1.6148536825199544
1363,id,3,theta,Temporal,F26F2,1.630313723173321
1364,id,3,theta,Temporal,F5M1,1.8800837671020936
1365,id,3,theta,Temporal,M22F2,1.2536908778574383
1366,id,3,theta,Temporal,M8M1,1.2279815795312388
1367,id,3,theta,Temporal,M8M2,1.5565768331541494
1368,id,3,theta,Temporal,S20M1,1.7668662582364802
1369,id,3,theta,Temporal,S21F1,1.4294048394327716
1370,id,3,theta,Temporal,T11F1,1.2221249777884806
1371,id,3,theta,Temporal,T16F2,1.7628465362262968
1372,id,3,theta,Temporal,T18F2,1.2515555566114496
1373,id,3,theta,Temporal,T18M1,1.3269432140745756
1374,id,3,theta,Temporal,T23F1,0.6574660932858359
1375,id,3,theta,Temporal,T23F2,0.5717523216260717
1376,id,3,theta,Temporal,T25F1,2.602643478135247
1377,id,3,theta,Temporal,T9F2,2.9004961669096123
1378,id,3,theta,Temporal,W10F2,2.049553705223363
1379,id,3,theta,Temporal,W17M2,2.2528329057865477
1380,id,3,theta,Parietal,F12F2,1.2512890060403188
1381,id,3,theta,Parietal,F12M1,2.0329176198994134
1382,id,3,theta,Parietal,F19M1,1.9104494501118634
1383,id,3,theta,Parietal,F26F2,1.6110966016020145
1384,id,3,theta,Parietal,F5M1,1.926302475894412
1385,id,3,theta,Parietal,M22F2,1.4512383399504603
1386,id,3,theta,Parietal,M8M1,1.1345851934925513
1387,id,3,theta,Parietal,M8M2,1.5918674723888835
1388,id,3,theta,Parietal,S20M1,1.9253259683666852
1389,id,3,theta,Parietal,S21F1,1.3304141121483761
1390,id,3,theta,Parietal,T11F1,1.3367193254489327
1391,id,3,theta,Parietal,T16F2,1.5263167455350057
1392,id,3,theta,Parietal,T18F2,1.9128912379208958
1393,id,3,theta,Parietal,T18M1,1.2867031077459534
1394,id,3,theta,Parietal,T23F1,1.0931298492496724
1395,id,3,theta,Parietal,T23F2,0.9152817301784546
1396,id,3,theta,Parietal,T25F1,1.7432372385588428
1397,id,3,theta,Parietal,T9F2,1.902671694784694
1398,id,3,theta,Parietal,W10F2,1.6111997245621266
1399,id,3,theta,Parietal,W17M2,2.0927851167446905
1400,id,3,theta,Occipital,F12F2,1.5807462301310733
1401,id,3,theta,Occipital,F12M1,1.7969177408417174
1402,id,3,theta,Occipital,F19M1,2.0902246698185967
1403,id,3,theta,Occipital,F26F2,1.7921464634751618
1404,id,3,theta,Occipital,F5M1,1.9345405951339338
1405,id,3,theta,Occipital,M22F2,1.4401973913058501
1406,id,3,theta,Occipital,M8M1,1.178947878408066
1407,id,3,theta,Occipital,M8M2,1.7263054586839142
1408,id,3,theta,Occipital,S20M1,2.1801732124085853
1409,id,3,theta,Occipital,S21F1,1.5691832699954509
1410,id,3,theta,Occipital,T11F1,1.2540995213805166
1411,id,3,theta,Occipital,T16F2,1.662547353926382
1412,id,3,theta,Occipital,T18F2,2.4872046319277796
1413,id,3,theta,Occipital,T18M1,1.3515003283942293
1414,id,3,theta,Occipital,T23F1,1.407071406092907
1415,id,3,theta,Occipital,T23F2,1.1008418482783353
1416,id,3,theta,Occipital,T25F1,1.5044450593269023
1417,id,3,theta,Occipital,T9F2,2.2444918013824373
1418,id,3,theta,Occipital,W10F2,2.0200391758178844
1419,id,3,theta,Occipital,W17M2,2.0840253518566705
1420,id,3,theta,All,F12F2,1.0984386719061976
1421,id,3,theta,All,F12M1,5.476107036614769
1422,id,3,theta,All,F19M1,1.821600181899746
1423,id,3,theta,All,F26F2,1.7189751257664678
1424,id,3,theta,All,F5M1,1.9365398835063081
1425,id,3,theta,All,M22F2,2.352657643967623
1426,id,3,theta,All,M8M1,1.3065835032594442
1427,id,3,theta,All,M8M2,2.3076604498024236
1428,id,3,theta,All,S20M1,1.8163299791347387
1429,id,3,theta,All,S21F1,1.5934397842294388
1430,id,3,theta,All,T11F1,1.1497796449597542
1431,id,3,theta,All,T16F2,1.772127204495703
1432,id,3,theta,All,T18F2,1.9364701491217102
1433,id,3,theta,All,T18M1,1.4977411086286927
1434,id,3,theta,All,T23F1,0.7994839897741776
1435,id,3,theta,All,T23F2,0.9282422615315558
1436,id,3,theta,All,T25F1,5.2270435302170934
1437,id,3,theta,All,T9F2,5.788784061244283
1438,id,3,theta,All,W10F2,1.9321839612465757
1439,id,3,theta,All,W17M2,2.3734978190779517
1440,id,3,alpha,Frontal,F12F2,0.6566413552124203
1441,id,3,alpha,Frontal,F12M1,2.474283832850034
1442,id,3,alpha,Frontal,F19M1,1.6256093300276524
1443,id,3,alpha,Frontal,F26F2,2.1223676509872047
1444,id,3,alpha,Frontal,F5M1,1.1792032059751734
1445,id,3,alpha,Frontal,M22F2,1.2852898647710964
1446,id,3,alpha,Frontal,M8M1,1.4111842026071382
1447,id,3,alpha,Frontal,M8M2,1.752867827710006
1448,id,3,alpha,Frontal,S20M1,1.4388664334154007
1449,id,3,alpha,Frontal,S21F1,1.6021885719100435
1450,id,3,alpha,Frontal,T11F1,1.354548778812382
1451,id,3,alpha,Frontal,T16F2,1.6294481613238936
1452,id,3,alpha,Frontal,T18F2,2.2566400701650826
1453,id,3,alpha,Frontal,T18M1,1.688254874006868
1454,id,3,alpha,Frontal,T23F1,0.8568184834074578
1455,id,3,alpha,Frontal,T23F2,0.8258685219265438
1456,id,3,alpha,Frontal,T25F1,2.3206216326686437
1457,id,3,alpha,Frontal,T9F2,3.6818513388985976
1458,id,3,alpha,Frontal,W10F2,1.3496873434455279
1459,id,3,alpha,Frontal,W17M2,1.674922234126405
1460,id,3,alpha,Central,F12F2,0.9068280721684541
1461,id,3,alpha,Central,F12M1,1.1712962381791168
1462,id,3,alpha,Central,F19M1,1.5017918105162917
1463,id,3,alpha,Central,F26F2,2.307106016079721
1464,id,3,alpha,Central,F5M1,1.178520473831098
1465,id,3,alpha,Central,M22F2,0.8557351760077117
1466,id,3,alpha,Central,M8M1,1.9656321975536206
1467,id,3,alpha,Central,M8M2,1.422571845089744
1468,id,3,alpha,Central,S20M1,1.4089439767217888
1469,id,3,alpha,Central,S21F1,1.3396102757905726
1470,id,3,alpha,Central,T11F1,1.294409303541167
1471,id,3,alpha,Central,T16F2,1.2820784019419076
1472,id,3,alpha,Central,T18F2,1.916697018085346
1473,id,3,alpha,Central,T18M1,1.3868895321935077
1474,id,3,alpha,Central,T23F1,0.8594584272216097
1475,id,3,alpha,Central,T23F2,0.9153253238978777
1476,id,3,alpha,Central,T25F1,1.1629717484009723
1477,id,3,alpha,Central,T9F2,1.2324580591571292
1478,id,3,alpha,Central,W10F2,0.9918761239668539
1479,id,3,alpha,Central,W17M2,1.5326383047641867
1480,id,3,alpha,Temporal,F12F2,1.0242138569581207
1481,id,3,alpha,Temporal,F12M1,1.1933573964001702
1482,id,3,alpha,Temporal,F19M1,1.3806679204528765
1483,id,3,alpha,Temporal,F26F2,1.674725723267632
1484,id,3,alpha,Temporal,F5M1,1.2666606479433842
1485,id,3,alpha,Temporal,M22F2,0.7031869135323384
1486,id,3,alpha,Temporal,M8M1,1.017153877670795
1487,id,3,alpha,Temporal,M8M2,1.275358684040757
1488,id,3,alpha,Temporal,S20M1,2.1858274940226576
1489,id,3,alpha,Temporal,S21F1,1.106154415283219
1490,id,3,alpha,Temporal,T11F1,1.212799592381535
1491,id,3,alpha,Temporal,T16F2,1.6057693232302477
1492,id,3,alpha,Temporal,T18F2,1.263832107206533
1493,id,3,alpha,Temporal,T18M1,1.3548104992023096
1494,id,3,alpha,Temporal,T23F1,0.9391570480790059
1495,id,3,alpha,Temporal,T23F2,0.952672004389662
1496,id,3,alpha,Temporal,T25F1,1.3090534465885841
1497,id,3,alpha,Temporal,T9F2,1.6344144586122162
1498,id,3,alpha,Temporal,W10F2,1.5131974064455307
1499,id,3,alpha,Temporal,W17M2,1.819694954711893
1500,id,3,alpha,Parietal,F12F2,1.0143489921100097
1501,id,3,alpha,Parietal,F12M1,0.8900554377206255
1502,id,3,alpha,Parietal,F19M1,1.2801620351672056
1503,id,3,alpha,Parietal,F26F2,2.240880203040921
1504,id,3,alpha,Parietal,F5M1,1.2507445126331613
1505,id,3,alpha,Parietal,M22F2,0.9491140088219389
1506,id,3,alpha,Parietal,M8M1,1.3631410410816536
1507,id,3,alpha,Parietal,M8M2,0.9632676653353556
1508,id,3,alpha,Parietal,S20M1,1.4868812428658322
1509,id,3,alpha,Parietal,S21F1,1.4312381520883346
1510,id,3,alpha,Parietal,T11F1,1.0004356334562843
1511,id,3,alpha,Parietal,T16F2,1.3461547199858324
1512,id,3,alpha,Parietal,T18F2,1.7560360471198648
1513,id,3,alpha,Parietal,T18M1,1.3717139523356379
1514,id,3,alpha,Parietal,T23F1,1.0646570074116237
1515,id,3,alpha,Parietal,T23F2,0.8775025922208961
1516,id,3,alpha,Parietal,T25F1,0.9211832631839107
1517,id,3,alpha,Parietal,T9F2,1.1150452018323502
1518,id,3,alpha,Parietal,W10F2,0.9570872748188849
1519,id,3,alpha,Parietal,W17M2,1.254429246197683
1520,id,3,alpha,Occipital,F12F2,1.2159296470092609
1521,id,3,alpha,Occipital,F12M1,0.6054166726156629
1522,id,3,alpha,Occipital,F19M1,1.3893466104956165
1523,id,3,alpha,Occipital,F26F2,2.143632554330209
1524,id,3,alpha,Occipital,F5M1,1.2604532844812
1525,id,3,alpha,Occipital,M22F2,1.1263378970847886
1526,id,3,alpha,Occipital,M8M1,1.0535168024738448
1527,id,3,alpha,Occipital,M8M2,0.754716506422731
1528,id,3,alpha,Occipital,S20M1,1.5430005266934068
1529,id,3,alpha,Occipital,S21F1,1.7947156257419938
1530,id,3,alpha,Occipital,T11F1,0.9523170541928927
1531,id,3,alpha,Occipital,T16F2,1.3791914954704658
1532,id,3,alpha,Occipital,T18F2,1.300557590649905
1533,id,3,alpha,Occipital,T18M1,1.4169496994890232
1534,id,3,alpha,Occipital,T23F1,1.3848274557921594
1535,id,3,alpha,Occipital,T23F2,0.8543845564623702
1536,id,3,alpha,Occipital,T25F1,0.714013536731949
1537,id,3,alpha,Occipital,T9F2,1.2001688551261325
1538,id,3,alpha,Occipital,W10F2,0.7747601185823688
1539,id,3,alpha,Occipital,W17M2,1.1732031550056035
1540,id,3,alpha,All,F12F2,0.8962115966681284
1541,id,3,alpha,All,F12M1,1.4115438714703616
1542,id,3,alpha,All,F19M1,1.4549630888942537
1543,id,3,alpha,All,F26F2,2.1466180154759114
1544,id,3,alpha,All,F5M1,1.2097426321167821
1545,id,3,alpha,All,M22F2,1.0167313214150324
1546,id,3,alpha,All,M8M1,1.4932113526123745
1547,id,3,alpha,All,M8M2,1.3212406858919614
1548,id,3,alpha,All,S20M1,1.5204507820253956
1549,id,3,alpha,All,S21F1,1.4634076274956402
1550,id,3,alpha,All,T11F1,1.1936507489141597
1551,id,3,alpha,All,T16F2,1.433526093987724
1552,id,3,alpha,All,T18F2,1.8519746467302636
1553,id,3,alpha,All,T18M1,1.4623258708781264
1554,id,3,alpha,All,T23F1,0.9825643586994188
1555,id,3,alpha,All,T23F2,0.8696559641032421
1556,id,3,alpha,All,T25F1,1.3918672861130041
1557,id,3,alpha,All,T9F2,1.909215077958015
1558,id,3,alpha,All,W10F2,1.1107139910377768
1559,id,3,alpha,All,W17M2,1.4984406124277925
1560,id,3,beta,Frontal,F12F2,0.9946856506384021
1561,id,3,beta,Frontal,F12M1,1.1448275473432339
1562,id,3,beta,Frontal,F19M1,1.5421201580023636
1563,id,3,beta,Frontal,F26F2,1.3162875585621554
1564,id,3,beta,Frontal,F5M1,1.3308386705095094
1565,id,3,beta,Frontal,M22F2,1.196823209631505
1566,id,3,beta,Frontal,M8M1,1.4020179068682872
1567,id,3,beta,Frontal,M8M2,1.141808560190311
1568,id,3,beta,Frontal,S20M1,1.2219094720136878
1569,id,3,beta,Frontal,S21F1,1.264054220580748
1570,id,3,beta,Frontal,T11F1,1.2091568437202036
1571,id,3,beta,Frontal,T16F2,1.1233623475585859
1572,id,3,beta,Frontal,T18F2,1.4400462015101898
1573,id,3,beta,Frontal,T18M1,1.36188268458179
1574,id,3,beta,Frontal,T23F1,1.6349745190006202
1575,id,3,beta,Frontal,T23F2,1.2042411659311318
1576,id,3,beta,Frontal,T25F1,1.5018751410860653
1577,id,3,beta,Frontal,T9F2,1.4454362444138373
1578,id,3,beta,Frontal,W10F2,0.9696349123542639
1579,id,3,beta,Frontal,W17M2,1.0929449064687269
1580,id,3,beta,Central,F12F2,1.0747142537473897
1581,id,3,beta,Central,F12M1,1.0300147108039521
1582,id,3,beta,Central,F19M1,1.3695323298278548
1583,id,3,beta,Central,F26F2,1.5787863795519501
1584,id,3,beta,Central,F5M1,1.3161955653303745
1585,id,3,beta,Central,M22F2,1.3036721647397744
1586,id,3,beta,Central,M8M1,1.3219033158715863
1587,id,3,beta,Central,M8M2,1.0180071020943502
1588,id,3,beta,Central,S20M1,1.1089620170957746
1589,id,3,beta,Central,S21F1,1.1144462689492265
1590,id,3,beta,Central,T11F1,1.1896489584433878
1591,id,3,beta,Central,T16F2,1.012551435523784
1592,id,3,beta,Central,T18F2,1.232041739572876
1593,id,3,beta,Central,T18M1,1.34755228108207
1594,id,3,beta,Central,T23F1,1.2780877139518763
1595,id,3,beta,Central,T23F2,1.1417589123081606
1596,id,3,beta,Central,T25F1,1.3696916917108923
1597,id,3,beta,Central,T9F2,1.1331699983899814
1598,id,3,beta,Central,W10F2,0.9484940954511084
1599,id,3,beta,Central,W17M2,0.9016427007773576
1600,id,3,beta,Temporal,F12F2,1.246750410356356
1601,id,3,beta,Temporal,F12M1,1.1569915207611092
1602,id,3,beta,Temporal,F19M1,1.396949483706108
1603,id,3,beta,Temporal,F26F2,1.372066490379988
1604,id,3,beta,Temporal,F5M1,1.271412804021455
1605,id,3,beta,Temporal,M22F2,1.1653088206113784
1606,id,3,beta,Temporal,M8M1,1.0843580075339785
1607,id,3,beta,Temporal,M8M2,1.071574941295839
1608,id,3,beta,Temporal,S20M1,1.2226218707968237
1609,id,3,beta,Temporal,S21F1,0.9522513628062937
1610,id,3,beta,Temporal,T11F1,1.3021903512253648
1611,id,3,beta,Temporal,T16F2,1.045902067957435
1612,id,3,beta,Temporal,T18F2,1.238297414252248
1613,id,3,beta,Temporal,T18M1,1.3519369036029834
1614,id,3,beta,Temporal,T23F1,1.340426509001128
1615,id,3,beta,Temporal,T23F2,1.1363160631776938
1616,id,3,beta,Temporal,T25F1,1.1292005374459566
1617,id,3,beta,Temporal,T9F2,1.1370976070228829
1618,id,3,beta,Temporal,W10F2,1.0056501258048818
1619,id,3,beta,Temporal,W17M2,1.1086318624822336
1620,id,3,beta,Parietal,F12F2,1.039597800258172
1621,id,3,beta,Parietal,F12M1,1.0674625778967943
1622,id,3,beta,Parietal,F19M1,1.226949967924108
1623,id,3,beta,Parietal,F26F2,1.6423946365867816
1624,id,3,beta,Parietal,F5M1,1.286535483989917
1625,id,3,beta,Parietal,M22F2,1.1909015196550956
1626,id,3,beta,Parietal,M8M1,1.2233131255554783
1627,id,3,beta,Parietal,M8M2,0.9917256460801461
1628,id,3,beta,Parietal,S20M1,1.1163584168043112
1629,id,3,beta,Parietal,S21F1,1.0812491884738726
1630,id,3,beta,Parietal,T11F1,1.0426893489659075
1631,id,3,beta,Parietal,T16F2,0.9693232345427375
1632,id,3,beta,Parietal,T18F2,1.11038044258664
1633,id,3,beta,Parietal,T18M1,1.3241476508132328
1634,id,3,beta,Parietal,T23F1,1.0225075795667895
1635,id,3,beta,Parietal,T23F2,1.13788543355274
1636,id,3,beta,Parietal,T25F1,1.272368250639801
1637,id,3,beta,Parietal,T9F2,1.046150839312827
1638,id,3,beta,Parietal,W10F2,0.9458557441329731
1639,id,3,beta,Parietal,W17M2,0.9731933849156381
1640,id,3,beta,Occipital,F12F2,1.0221480010854258
1641,id,3,beta,Occipital,F12M1,1.1068591863571335
1642,id,3,beta,Occipital,F19M1,1.0799024990984842
1643,id,3,beta,Occipital,F26F2,1.9233218682975763
1644,id,3,beta,Occipital,F5M1,1.2526651169648402
1645,id,3,beta,Occipital,M22F2,1.0966425935966642
1646,id,3,beta,Occipital,M8M1,1.2597790828854407
1647,id,3,beta,Occipital,M8M2,0.9865527644148835
1648,id,3,beta,Occipital,S20M1,1.1170082355271789
1649,id,3,beta,Occipital,S21F1,1.1507448087716445
1650,id,3,beta,Occipital,T11F1,0.8648228023097905
1651,id,3,beta,Occipital,T16F2,1.0079863788117116
1652,id,3,beta,Occipital,T18F2,1.0596586271406332
1653,id,3,beta,Occipital,T18M1,1.1837906446922615
1654,id,3,beta,Occipital,T23F1,0.8909410022443051
1655,id,3,beta,Occipital,T23F2,1.0208551803016526
1656,id,3,beta,Occipital,T25F1,1.2057642810816978
1657,id,3,beta,Occipital,T9F2,1.0987403420428967
1658,id,3,beta,Occipital,W10F2,0.9224548652446878
1659,id,3,beta,Occipital,W17M2,1.1519307823398508
1660,id,3,beta,All,F12F2,1.0466981209353599
1661,id,3,beta,All,F12M1,1.086786657453973
1662,id,3,beta,All,F19M1,1.3505559756504553
1663,id,3,beta,All,F26F2,1.5268170072432343
1664,id,3,beta,All,F5M1,1.3098276441869146
1665,id,3,beta,All,M22F2,1.2178241507487715
1666,id,3,beta,All,M8M1,1.2900586731079635
1667,id,3,beta,All,M8M2,1.0464021635431997
1668,id,3,beta,All,S20M1,1.153858340857264
1669,id,3,beta,All,S21F1,1.1424717177874002
1670,id,3,beta,All,T11F1,1.1249772256246189
1671,id,3,beta,All,T16F2,1.0270379418603415
1672,id,3,beta,All,T18F2,1.248119963901219
1673,id,3,beta,All,T18M1,1.3280656094203618
1674,id,3,beta,All,T23F1,1.288529108506745
1675,id,3,beta,All,T23F2,1.1417707273029631
1676,id,3,beta,All,T25F1,1.3429288516192615
1677,id,3,beta,All,T9F2,1.1960023229934769
1678,id,3,beta,All,W10F2,0.9575498469734458
1679,id,3,beta,All,W17M2,1.0149682915118885
1680,id,3,gamma,Frontal,F12F2,1.187984060881168
1681,id,3,gamma,Frontal,F12M1,1.1757951922239018
1682,id,3,gamma,Frontal,F19M1,1.2384133223004432
1683,id,3,gamma,Frontal,F26F2,1.414333080789933
1684,id,3,gamma,Frontal,F5M1,0.9031246574011156
1685,id,3,gamma,Frontal,M22F2,1.1967157353376507
1686,id,3,gamma,Frontal,M8M1,1.2366952564730995
1687,id,3,gamma,Frontal,M8M2,1.0349612900035987
1688,id,3,gamma,Frontal,S20M1,0.9931070759123696
1689,id,3,gamma,Frontal,S21F1,1.170018711582317
1690,id,3,gamma,Frontal,T11F1,1.1039639506458307
1691,id,3,gamma,Frontal,T16F2,1.2347671752974612
1692,id,3,gamma,Frontal,T18F2,1.4913648784334286
1693,id,3,gamma,Frontal,T18M1,1.1098722592994976
1694,id,3,gamma,Frontal,T23F1,1.1775704297786735
1695,id,3,gamma,Frontal,T23F2,1.2246218665118451
1696,id,3,gamma,Frontal,T25F1,1.4042703748638288
1697,id,3,gamma,Frontal,T9F2,1.7501323260829729
1698,id,3,gamma,Frontal,W10F2,1.0291260991582147
1699,id,3,gamma,Frontal,W17M2,1.2549346654193525
1700,id,3,gamma,Central,F12F2,1.1325277494157615
1701,id,3,gamma,Central,F12M1,1.0127907573135395
1702,id,3,gamma,Central,F19M1,1.1099120482974054
1703,id,3,gamma,Central,F26F2,1.6413813846224934
1704,id,3,gamma,Central,F5M1,0.9075121236537808
1705,id,3,gamma,Central,M22F2,1.2044645208326052
1706,id,3,gamma,Central,M8M1,1.1399443206802133
1707,id,3,gamma,Central,M8M2,1.0919210282608023
1708,id,3,gamma,Central,S20M1,1.0368253189613763
1709,id,3,gamma,Central,S21F1,1.1110810873239423
1710,id,3,gamma,Central,T11F1,1.1001544599384254
1711,id,3,gamma,Central,T16F2,1.124671441761398
1712,id,3,gamma,Central,T18F2,1.3489145679084698
1713,id,3,gamma,Central,T18M1,1.2618207585067338
1714,id,3,gamma,Central,T23F1,1.4662335255984633
1715,id,3,gamma,Central,T23F2,1.381872481026163
1716,id,3,gamma,Central,T25F1,1.3184690717208192
1717,id,3,gamma,Central,T9F2,1.4393260371699452
1718,id,3,gamma,Central,W10F2,1.0392396099600474
1719,id,3,gamma,Central,W17M2,1.1671752211929096
1720,id,3,gamma,Temporal,F12F2,1.1610055742379148
1721,id,3,gamma,Temporal,F12M1,1.1040429920847101
1722,id,3,gamma,Temporal,F19M1,1.1039197543645984
1723,id,3,gamma,Temporal,F26F2,1.4730304762719422
1724,id,3,gamma,Temporal,F5M1,1.179958726139309
1725,id,3,gamma,Temporal,M22F2,1.1962179971086802
1726,id,3,gamma,Temporal,M8M1,1.0296729422985973
1727,id,3,gamma,Temporal,M8M2,1.1111834596710506
1728,id,3,gamma,Temporal,S20M1,1.0341538799773862
1729,id,3,gamma,Temporal,S21F1,1.0486642295898467
1730,id,3,gamma,Temporal,T11F1,1.267958864175575
1731,id,3,gamma,Temporal,T16F2,1.076387996080785
1732,id,3,gamma,Temporal,T18F2,1.344328615521211
1733,id,3,gamma,Temporal,T18M1,1.2416725616967605
1734,id,3,gamma,Temporal,T23F1,1.3667128060568174
1735,id,3,gamma,Temporal,T23F2,1.3503951782004044
1736,id,3,gamma,Temporal,T25F1,1.1780125264637127
1737,id,3,gamma,Temporal,T9F2,1.1786971489722013
1738,id,3,gamma,Temporal,W10F2,0.9510102244446847
1739,id,3,gamma,Temporal,W17M2,1.1990537375041885
1740,id,3,gamma,Parietal,F12F2,1.0666156789185035
1741,id,3,gamma,Parietal,F12M1,0.9851868661287341
1742,id,3,gamma,Parietal,F19M1,1.010573628389628
1743,id,3,gamma,Parietal,F26F2,1.612373092858945
1744,id,3,gamma,Parietal,F5M1,0.9681045207978013
1745,id,3,gamma,Parietal,M22F2,1.1235130686110002
1746,id,3,gamma,Parietal,M8M1,1.1084111125692426
1747,id,3,gamma,Parietal,M8M2,1.2510071843821362
1748,id,3,gamma,Parietal,S20M1,1.1631598719665772
1749,id,3,gamma,Parietal,S21F1,1.17745077947718
1750,id,3,gamma,Parietal,T11F1,1.0038879753179493
1751,id,3,gamma,Parietal,T16F2,1.1725514421456353
1752,id,3,gamma,Parietal,T18F2,1.3068005119517008
1753,id,3,gamma,Parietal,T18M1,1.33547745873647
1754,id,3,gamma,Parietal,T23F1,1.2516046558559961
1755,id,3,gamma,Parietal,T23F2,1.434919396357983
1756,id,3,gamma,Parietal,T25F1,1.2098926239018353
1757,id,3,gamma,Parietal,T9F2,1.4639015479833841
1758,id,3,gamma,Parietal,W10F2,1.1297765158891975
1759,id,3,gamma,Parietal,W17M2,1.182738671565269
1760,id,3,gamma,Occipital,F12F2,1.0404066837586081
1761,id,3,gamma,Occipital,F12M1,0.9087509147209717
1762,id,3,gamma,Occipital,F19M1,0.9509916859500096
1763,id,3,gamma,Occipital,F26F2,1.3255256037863101
1764,id,3,gamma,Occipital,F5M1,0.9121503795719267
1765,id,3,gamma,Occipital,M22F2,1.1468775308155563
1766,id,3,gamma,Occipital,M8M1,1.040797616767223
1767,id,3,gamma,Occipital,M8M2,1.2843037393636376
1768,id,3,gamma,Occipital,S20M1,1.1593269983005983
1769,id,3,gamma,Occipital,S21F1,1.3118566584470162
1770,id,3,gamma,Occipital,T11F1,0.9604706223405939
1771,id,3,gamma,Occipital,T16F2,1.3503405715865155
1772,id,3,gamma,Occipital,T18F2,1.4007447010949947
1773,id,3,gamma,Occipital,T18M1,1.206984600006636
1774,id,3,gamma,Occipital,T23F1,1.3027181620928632
1775,id,3,gamma,Occipital,T23F2,1.3363897629468682
1776,id,3,gamma,Occipital,T25F1,1.1866002431383327
1777,id,3,gamma,Occipital,T9F2,1.7386310554398507
1778,id,3,gamma,Occipital,W10F2,1.1799861997031467
1779,id,3,gamma,Occipital,W17M2,1.2697220526034443
1780,id,3,gamma,All,F12F2,1.122577389807723
1781,id,3,gamma,All,F12M1,1.0534853806309321
1782,id,3,gamma,All,F19M1,1.1073144229467757
1783,id,3,gamma,All,F26F2,1.5148420059936598
1784,id,3,gamma,All,F5M1,0.9402953460681781
1785,id,3,gamma,All,M22F2,1.1692891845534548
1786,id,3,gamma,All,M8M1,1.1422138353744309
1787,id,3,gamma,All,M8M2,1.1360410578679898
1788,id,3,gamma,All,S20M1,1.069643072883387
1789,id,3,gamma,All,S21F1,1.158394825107054
1790,id,3,gamma,All,T11F1,1.0759792220662105
1791,id,3,gamma,All,T16F2,1.182217240290695
1792,id,3,gamma,All,T18F2,1.3800244324176445
1793,id,3,gamma,All,T18M1,1.2322152902408674
1794,id,3,gamma,All,T23F1,1.293486275117073
1795,id,3,gamma,All,T23F2,1.3361011642929939
1796,id,3,gamma,All,T25F1,1.2935403443859013
1797,id,3,gamma,All,T9F2,1.5366385017687352
1798,id,3,gamma,All,W10F2,1.0712698112406343
1799,id,3,gamma,All,W17M2,1.2021094654017754
1800,tracking,1,delta,Frontal,F12F2,4.1751276742609695
1801,tracking,1,delta,Frontal,F12M1,0.708290478670062
1802,tracking,1,delta,Frontal,F19M1,3.5981993558312095
1803,tracking,1,delta,Frontal,F26F2,0.7342195976418069
1804,tracking,1,delta,Frontal,F5M1,1.8293064163327777
1805,tracking,1,delta,Frontal,M22F2,0.3705781637849987
1806,tracking,1,delta,Frontal,M8M1,0.2128797926926494
1807,tracking,1,delta,Frontal,M8M2,5.976932833463059
1808,tracking,1,delta,Frontal,S20M1,0.5037205745832075
1809,tracking,1,delta,Frontal,S21F1,3.621330229797112
1810,tracking,1,delta,Frontal,T11F1,1.2643946128454615
1811,tracking,1,delta,Frontal,T16F2,2.3107704077970155
1812,tracking,1,delta,Frontal,T18F2,0.12480793407116318
1813,tracking,1,delta,Frontal,T18M1,1.8275059538465799
1814,tracking,1,delta,Frontal,T23F1,0.2411002195659359
1815,tracking,1,delta,Frontal,T23F2,1.2686672305523246
1816,tracking,1,delta,Frontal,T25F1,3.0368853564207137
1817,tracking,1,delta,Frontal,T9F2,0.6049977069046192
1818,tracking,1,delta,Frontal,W10F2,0.5537269777790244
1819,tracking,1,delta,Frontal,W17M2,1.3928208788684895
1820,tracking,1,delta,Central,F12F2,0.8264287329184177
1821,tracking,1,delta,Central,F12M1,0.8440640691769498
1822,tracking,1,delta,Central,F19M1,2.7213886124868805
1823,tracking,1,delta,Central,F26F2,0.9407816076386502
1824,tracking,1,delta,Central,F5M1,1.8977498010952567
1825,tracking,1,delta,Central,M22F2,0.642805428103486
1826,tracking,1,delta,Central,M8M1,0.4457129839650108
1827,tracking,1,delta,Central,M8M2,1.7965968614472356
1828,tracking,1,delta,Central,S20M1,0.9461399680633965
1829,tracking,1,delta,Central,S21F1,1.7647427380550287
1830,tracking,1,delta,Central,T11F1,1.0561389053945633
1831,tracking,1,delta,Central,T16F2,1.9764381980772119
1832,tracking,1,delta,Central,T18F2,0.28935666627432327
1833,tracking,1,delta,Central,T18M1,1.6235192585664961
1834,tracking,1,delta,Central,T23F1,0.38940313322205566
1835,tracking,1,delta,Central,T23F2,0.764492274410295
