,Phase,SetSize,FBand,Cluster,Participant,Power
1231,id,3,delta,Central,T16F2,2.494961825969248e-08
1232,id,3,delta,Central,T18F2,3.773125957576861e-08
1233,id,3,delta,Central,T18M1,1.644155196399831e-08
1234,id,3,delta,Central,T23F1,6.387185314925843e-08
1235,id,3,delta,Central,T23F2,4.6974907523580256e-08
1236,id,3,delta,Central,T25F1,6.348409825255997e-08
1237,id,3,delta,Central,T9F2,2.8924816371063697e-08
1238,id,3,delta,Central,W10F2,4.329956081239265e-08
1239,id,3,delta,Central,W17M2,2.3255117659053238e-08
1240,id,3,delta,Temporal,F12F2,6.908144532899737e-09
1241,id,3,delta,Temporal,F12M1,2.0564493614455575e-07
1242,id,3,delta,Temporal,F19M1,6.776982364313079e-09
1243,id,3,delta,Temporal,F26F2,1.945445648909172e-08
1244,id,3,delta,Temporal,F5M1,1.1325809608031844e-05
1245,id,3,delta,Temporal,M22F2,2.5539324977729657e-08
1246,id,3,delta,Temporal,M8M1,1.2431906181262596e-08
1247,id,3,delta,Temporal,M8M2,3.846136855020586e-08
1248,id,3,delta,Temporal,S20M1,8.379545586011218e-09
1249,id,3,delta,Temporal,S21F1,1.3835060368932337e-08
1250,id,3,delta,Temporal,T11F1,1.7910291752870617e-08
1251,id,3,delta,Temporal,T16F2,2.406301268795662e-08
1252,id,3,delta,Temporal,T18F2,2.9515826939667963e-08
1253,id,3,delta,Temporal,T18M1,2.2698567970202067e-08
1254,id,3,delta,Temporal,T23F1,4.158084886534658e-08
1255,id,3,delta,Temporal,T23F2,2.67136814000338e-08
1256,id,3,delta,Temporal,T25F1,4.062352987160537e-08
1257,id,3,delta,Temporal,T9F2,2.640141658337744e-08
1258,id,3,delta,Temporal,W10F2,3.223371501465659e-08
1259,id,3,delta,Temporal,W17M2,1.657782158882159e-08
1260,id,3,delta,Parietal,F12F2,1.3307285732631274e-08
1261,id,3,delta,Parietal,F12M1,7.97717591401889e-08
1262,id,3,delta,Parietal,F19M1,1.0645263505316272e-08
1263,id,3,delta,Parietal,F26F2,1.894196473979305e-08
1264,id,3,delta,Parietal,F5M1,1.1666700734000307e-05
1265,id,3,delta,Parietal,M22F2,2.2321035098099786e-08
1266,id,3,delta,Parietal,M8M1,9.404384047282925e-09
1267,id,3,delta,Parietal,M8M2,2.391921700502774e-08
1268,id,3,delta,Parietal,S20M1,9.205391739046984e-09
1269,id,3,delta,Parietal,S21F1,1.54335750449501e-08
1270,id,3,delta,Parietal,T11F1,1.9967259022354575e-08
1271,id,3,delta,Parietal,T16F2,1.962845337751682e-08
1272,id,3,delta,Parietal,T18F2,2.2635420226010068e-08
1273,id,3,delta,Parietal,T18M1,9.267730633329515e-09
1274,id,3,delta,Parietal,T23F1,3.929192817218784e-08
1275,id,3,delta,Parietal,T23F2,3.39268562915977e-08
1276,id,3,delta,Parietal,T25F1,2.6945609794336757e-08
1277,id,3,delta,Parietal,T9F2,2.1377482617213425e-08
1278,id,3,delta,Parietal,W10F2,3.439277721163432e-08
1279,id,3,delta,Parietal,W17M2,1.724105185231626e-08
1280,id,3,delta,Occipital,F12F2,1.380310831836971e-08
1281,id,3,delta,Occipital,F12M1,3.226833648871868e-08
1282,id,3,delta,Occipital,F19M1,8.788144350456304e-09
1283,id,3,delta,Occipital,F26F2,1.4291502111080142e-08
1284,id,3,delta,Occipital,F5M1,1.1755447358152728e-05
1285,id,3,delta,Occipital,M22F2,1.8646627387550202e-08
1286,id,3,delta,Occipital,M8M1,7.311728821986359e-09
1287,id,3,delta,Occipital,M8M2,2.0943463780274502e-08
1288,id,3,delta,Occipital,S20M1,8.488741318060719e-09
1289,id,3,delta,Occipital,S21F1,1.906301927229518e-08
1290,id,3,delta,Occipital,T11F1,2.140398714271946e-08
1291,id,3,delta,Occipital,T16F2,1.8796343020135166e-08
1292,id,3,delta,Occipital,T18F2,2.1045899084912627e-08
1293,id,3,delta,Occipital,T18M1,7.839809184113885e-09
1294,id,3,delta,Occipital,T23F1,2.998459212529731e-08
1295,id,3,delta,Occipital,T23F2,3.98159047060472e-08
1296,id,3,delta,Occipital,T25F1,2.019457669355623e-08
1297,id,3,delta,Occipital,T9F2,1.8128421363006627e-08
1298,id,3,delta,Occipital,W10F2,3.9050867544028587e-08
1299,id,3,delta,Occipital,W17M2,1.329192489867078e-08
1300,id,3,delta,All,F12F2,1.4599631334911204e-08
1301,id,3,delta,All,F12M1,6.151562793660576e-07
1302,id,3,delta,All,F19M1,1.0864554473569442e-08
1303,id,3,delta,All,F26F2,5.0452123408353244e-08
1304,id,3,delta,All,F5M1,1.1510397667145117e-05
1305,id,3,delta,All,M22F2,6.795798049521289e-08
1306,id,3,delta,All,M8M1,3.829155977282475e-08
1307,id,3,delta,All,M8M2,1.0661452840470055e-07
1308,id,3,delta,All,S20M1,1.6372932280327333e-08
1309,id,3,delta,All,S21F1,2.5444470185022125e-08
1310,id,3,delta,All,T11F1,2.35156720837713e-08
1311,id,3,delta,All,T16F2,2.971392939576698e-08
1312,id,3,delta,All,T18F2,8.695962339796733e-08
1313,id,3,delta,All,T18M1,2.463055042305257e-08
1314,id,3,delta,All,T23F1,8.057092032635571e-08
1315,id,3,delta,All,T23F2,9.103258618088383e-08
1316,id,3,delta,All,T25F1,1.5603653437773354e-07
1317,id,3,delta,All,T9F2,5.794744386659279e-08
1318,id,3,delta,All,W10F2,6.216791344134364e-08
1319,id,3,delta,All,W17M2,2.7838187718473345e-08
1320,id,3,theta,Frontal,F12F2,3.551989705980461e-09
1321,id,3,theta,Frontal,F12M1,1.43009480550067e-07
1322,id,3,theta,Frontal,F19M1,4.5830846038806e-09
1323,id,3,theta,Frontal,F26F2,7.291256230779003e-09
1324,id,3,theta,Frontal,F5M1,2.7969124220557854e-06
1325,id,3,theta,Frontal,M22F2,3.501943249060086e-08
1326,id,3,theta,Frontal,M8M1,1.0703907785599297e-08
1327,id,3,theta,Frontal,M8M2,5.643631706198615e-08
1328,id,3,theta,Frontal,S20M1,5.632784666309711e-09
1329,id,3,theta,Frontal,S21F1,1.0397116912232146e-08
1330,id,3,theta,Frontal,T11F1,1.2283918832396436e-08
1331,id,3,theta,Frontal,T16F2,1.6446168149128437e-08
1332,id,3,theta,Frontal,T18F2,2.2677780248163014e-08
1333,id,3,theta,Frontal,T18M1,1.0493270975233457e-08
1334,id,3,theta,Frontal,T23F1,2.245614025083496e-08
1335,id,3,theta,Frontal,T23F2,5.063512679201466e-08
1336,id,3,theta,Frontal,T25F1,1.0372282136155112e-07
1337,id,3,theta,Frontal,T9F2,4.474697001276596e-08
1338,id,3,theta,Frontal,W10F2,4.863827044088892e-08
1339,id,3,theta,Frontal,W17M2,1.40621548804331e-08
1340,id,3,theta,Central,F12F2,4.8991791381985875e-09
1341,id,3,theta,Central,F12M1,2.3169844996321622e-08
1342,id,3,theta,Central,F19M1,3.751077398425874e-09
1343,id,3,theta,Central,F26F2,7.651434912399583e-09
1344,id,3,theta,Central,F5M1,2.798803258481018e-06
1345,id,3,theta,Central,M22F2,1.0565217147480143e-08
1346,id,3,theta,Central,M8M1,4.287014477094321e-09
1347,id,3,theta,Central,M8M2,1.4998440016337357e-08
1348,id,3,theta,Central,S20M1,4.094459870886284e-09
1349,id,3,theta,Central,S21F1,6.207710415813712e-09
1350,id,3,theta,Central,T11F1,1.016086378618417e-08
1351,id,3,theta,Central,T16F2,1.3393681935963032e-08
1352,id,3,theta,Central,T18F2,6.697529261874014e-09
1353,id,3,theta,Central,T18M1,3.808636026666799e-09
1354,id,3,theta,Central,T23F1,8.374124315611985e-09
1355,id,3,theta,Central,T23F2,1.5923501602890984e-08
1356,id,3,theta,Central,T25F1,1.9699640434153565e-08
1357,id,3,theta,Central,T9F2,9.016428300768724e-09
1358,id,3,theta,Central,W10F2,3.817005170872206e-08
1359,id,3,theta,Central,W17M2,7.928647191183066e-09
1360,id,3,theta,Temporal,F12F2,2.1375827008463712e-09
1361,id,3,theta,Temporal,F12M1,1.718026049931005e-08
1362,id,3,theta,Temporal,F19M1,2.062943751773725e-09
1363,id,3,theta,Temporal,F26F2,4.268539836952587e-09
1364,id,3,theta,Temporal,F5M1,2.794740252904797e-06
1365,id,3,theta,Temporal,M22F2,6.347118765074288e-09
1366,id,3,theta,Temporal,M8M1,2.0850437682341205e-09
1367,id,3,theta,Temporal,M8M2,8.323136991030884e-09
1368,id,3,theta,Temporal,S20M1,2.548660182917569e-09
1369,id,3,theta,Temporal,S21F1,3.8852473578117274e-09
1370,id,3,theta,Temporal,T11F1,6.781488662704075e-09
1371,id,3,theta,Temporal,T16F2,8.733969549648438e-09
1372,id,3,theta,Temporal,T18F2,3.888045193870841e-09
1373,id,3,theta,Temporal,T18M1,3.3373602938300704e-09
1374,id,3,theta,Temporal,T23F1,5.470784144313046e-09
1375,id,3,theta,Temporal,T23F2,6.3204233956840675e-09
1376,id,3,theta,Temporal,T25F1,1.1454584479596975e-08
1377,id,3,theta,Temporal,T9F2,6.2273798357803595e-09
1378,id,3,theta,Temporal,W10F2,1.6465274603648042e-08
1379,id,3,theta,Temporal,W17M2,4.579076811802081e-09
1380,id,3,theta,Parietal,F12F2,3.884525334649538e-09
1381,id,3,theta,Parietal,F12M1,8.311987098798516e-09
1382,id,3,theta,Parietal,F19M1,2.930348513383147e-09
1383,id,3,theta,Parietal,F26F2,6.757843552132733e-09
1384,id,3,theta,Parietal,F5M1,2.848504602762271e-06
1385,id,3,theta,Parietal,M22F2,7.953062556136356e-09
1386,id,3,theta,Parietal,M8M1,2.781370031688328e-09
1387,id,3,theta,Parietal,M8M2,9.359712981917385e-09
1388,id,3,theta,Parietal,S20M1,3.3620205846770893e-09
1389,id,3,theta,Parietal,S21F1,4.91758068999669e-09
1390,id,3,theta,Parietal,T11F1,8.475640624105853e-09
1391,id,3,theta,Parietal,T16F2,9.866708798099802e-09
1392,id,3,theta,Parietal,T18F2,5.528415594639986e-09
1393,id,3,theta,Parietal,T18M1,2.466083321235251e-09
1394,id,3,theta,Parietal,T23F1,6.141759195042105e-09
1395,id,3,theta,Parietal,T23F2,1.2044935688942498e-08
1396,id,3,theta,Parietal,T25F1,9.24061586282823e-09
1397,id,3,theta,Parietal,T9F2,5.329922997147442e-09
1398,id,3,theta,Parietal,W10F2,3.108419626019162e-08
1399,id,3,theta,Parietal,W17M2,5.709646789642742e-09
1400,id,3,theta,Occipital,F12F2,4.288326811846995e-09
1401,id,3,theta,Occipital,F12M1,4.893494307766274e-09
1402,id,3,theta,Occipital,F19M1,2.4467450820718786e-09
1403,id,3,theta,Occipital,F26F2,5.326637252680143e-09
1404,id,3,theta,Occipital,F5M1,2.887145514513821e-06
1405,id,3,theta,Occipital,M22F2,7.434300484027154e-09
1406,id,3,theta,Occipital,M8M1,2.8775037703222965e-09
1407,id,3,theta,Occipital,M8M2,7.334079263455804e-09
1408,id,3,theta,Occipital,S20M1,3.1812611565284616e-09
1409,id,3,theta,Occipital,S21F1,5.943749922745498e-09
1410,id,3,theta,Occipital,T11F1,7.882302504643335e-09
1411,id,3,theta,Occipital,T16F2,9.323218028928572e-09
1412,id,3,theta,Occipital,T18F2,6.969906543488276e-09
1413,id,3,theta,Occipital,T18M1,2.0596699650560993e-09
1414,id,3,theta,Occipital,T23F1,7.128786416316638e-09
1415,id,3,theta,Occipital,T23F2,1.2955996788063331e-08
1416,id,3,theta,Occipital,T25F1,6.899331065835504e-09
1417,id,3,theta,Occipital,T9F2,4.920233906566298e-09
1418,id,3,theta,Occipital,W10F2,2.8743798525197727e-08
1419,id,3,theta,Occipital,W17M2,3.6186371218982916e-09
1420,id,3,theta,All,F12F2,3.996769166459739e-09
1421,id,3,theta,All,F12M1,5.107926794869772e-08
1422,id,3,theta,All,F19M1,3.5075313573339407e-09
1423,id,3,theta,All,F26F2,6.812041459797226e-09
1424,id,3,theta,All,F5M1,2.821182172616477e-06
1425,id,3,theta,All,M22F2,1.6129551115602887e-08
1426,id,3,theta,All,M8M1,5.373619448929094e-09
1427,id,3,theta,All,M8M2,2.398065346935033e-08
1428,id,3,theta,All,S20M1,4.097341446893867e-09
1429,id,3,theta,All,S21F1,6.815627184302087e-09
1430,id,3,theta,All,T11F1,9.767169444520762e-09
1431,id,3,theta,All,T16F2,1.2581840859611959e-08
1432,id,3,theta,All,T18F2,1.0682224959138403e-08
1433,id,3,theta,All,T18M1,5.07740313665901e-09
1434,id,3,theta,All,T23F1,1.1394117325984217e-08
1435,id,3,theta,All,T23F2,2.350909580033986e-08
1436,id,3,theta,All,T25F1,3.882332969584249e-08
1437,id,3,theta,All,T9F2,1.7553423087778713e-08
1438,id,3,theta,All,W10F2,3.671578061622907e-08
1439,id,3,theta,All,W17M2,8.402206458277683e-09
1440,id,3,alpha,Frontal,F12F2,1.6948885809595994e-09
1441,id,3,alpha,Frontal,F12M1,1.0655663900253038e-08
1442,id,3,alpha,Frontal,F19M1,2.6692326825572932e-09
1443,id,3,alpha,Frontal,F26F2,2.7191450073673355e-09
1444,id,3,alpha,Frontal,F5M1,6.398355410596379e-07
1445,id,3,alpha,Frontal,M22F2,6.980449106743577e-09
1446,id,3,alpha,Frontal,M8M1,2.3181033242672796e-09
1447,id,3,alpha,Frontal,M8M2,1.038526442024201e-08
1448,id,3,alpha,Frontal,S20M1,2.9629154745134397e-09
1449,id,3,alpha,Frontal,S21F1,3.5473536127952876e-09
1450,id,3,alpha,Frontal,T11F1,5.963687715734673e-09
1451,id,3,alpha,Frontal,T16F2,5.114489390546186e-09
1452,id,3,alpha,Frontal,T18F2,5.146968791235271e-09
1453,id,3,alpha,Frontal,T18M1,2.367910179481207e-09
1454,id,3,alpha,Frontal,T23F1,4.090959526403765e-09
1455,id,3,alpha,Frontal,T23F2,9.232265316678163e-09
1456,id,3,alpha,Frontal,T25F1,1.4755823065856558e-08
1457,id,3,alpha,Frontal,T9F2,6.347501091888605e-09
1458,id,3,alpha,Frontal,W10F2,1.8240600243272342e-08
1459,id,3,alpha,Frontal,W17M2,4.121446650592778e-09
1460,id,3,alpha,Central,F12F2,2.2098728060055525e-09
1461,id,3,alpha,Central,F12M1,5.633927060676988e-09
1462,id,3,alpha,Central,F19M1,3.908051452318201e-09
1463,id,3,alpha,Central,F26F2,3.312797082724635e-09
1464,id,3,alpha,Central,F5M1,6.28848867031745e-07
1465,id,3,alpha,Central,M22F2,5.280503152959606e-09
1466,id,3,alpha,Central,M8M1,1.4214951398550304e-09
1467,id,3,alpha,Central,M8M2,6.566982849821227e-09
1468,id,3,alpha,Central,S20M1,2.556182080891164e-09
1469,id,3,alpha,Central,S21F1,2.0856923386314852e-09
1470,id,3,alpha,Central,T11F1,6.102362312644911e-09
1471,id,3,alpha,Central,T16F2,4.310330575230417e-09
1472,id,3,alpha,Central,T18F2,3.5892935019933746e-09
1473,id,3,alpha,Central,T18M1,1.5641527309317912e-09
1474,id,3,alpha,Central,T23F1,3.1961607664627314e-09
1475,id,3,alpha,Central,T23F2,8.580695779233626e-09
1476,id,3,alpha,Central,T25F1,1.0983568864912493e-08
1477,id,3,alpha,Central,T9F2,2.8997647142987117e-09
1478,id,3,alpha,Central,W10F2,2.2405115356491042e-08
1479,id,3,alpha,Central,W17M2,4.571879980236309e-09
1480,id,3,alpha,Temporal,F12F2,1.3753345599963588e-09
1481,id,3,alpha,Temporal,F12M1,3.6742049982621696e-09
1482,id,3,alpha,Temporal,F19M1,2.167683954035799e-09
1483,id,3,alpha,Temporal,F26F2,1.762812217728632e-09
1484,id,3,alpha,Temporal,F5M1,6.591464814696586e-07
1485,id,3,alpha,Temporal,M22F2,3.15957134975683e-09
1486,id,3,alpha,Temporal,M8M1,5.26963429906663e-10
1487,id,3,alpha,Temporal,M8M2,3.6106554203971893e-09
1488,id,3,alpha,Temporal,S20M1,2.2502139653513925e-09
1489,id,3,alpha,Temporal,S21F1,1.6670277898924041e-09
1490,id,3,alpha,Temporal,T11F1,4.281233204276805e-09
1491,id,3,alpha,Temporal,T16F2,4.020440142827248e-09
1492,id,3,alpha,Temporal,T18F2,1.680991261390322e-09
1493,id,3,alpha,Temporal,T18M1,1.6727674493288645e-09
1494,id,3,alpha,Temporal,T23F1,1.899379232515839e-09
1495,id,3,alpha,Temporal,T23F2,3.811175059650981e-09
1496,id,3,alpha,Temporal,T25F1,6.846294148352879e-09
1497,id,3,alpha,Temporal,T9F2,2.1377961737859857e-09
1498,id,3,alpha,Temporal,W10F2,1.3682502277535003e-08
1499,id,3,alpha,Temporal,W17M2,3.4469111904080657e-09
1500,id,3,alpha,Parietal,F12F2,2.038723317570955e-09
1501,id,3,alpha,Parietal,F12M1,3.451361927208431e-09
1502,id,3,alpha,Parietal,F19M1,3.028678057832505e-09
1503,id,3,alpha,Parietal,F26F2,3.3009955341864105e-09
1504,id,3,alpha,Parietal,F5M1,6.461585094678974e-07
1505,id,3,alpha,Parietal,M22F2,5.464179347396971e-09
1506,id,3,alpha,Parietal,M8M1,9.583333130589997e-10
1507,id,3,alpha,Parietal,M8M2,4.979594795974693e-09
1508,id,3,alpha,Parietal,S20M1,2.1775097214192776e-09
1509,id,3,alpha,Parietal,S21F1,2.0781210502582137e-09
1510,id,3,alpha,Parietal,T11F1,3.7256471238666684e-09
1511,id,3,alpha,Parietal,T16F2,4.019291109546922e-09
1512,id,3,alpha,Parietal,T18F2,2.9165798636014134e-09
1513,id,3,alpha,Parietal,T18M1,1.3562784648622332e-09
1514,id,3,alpha,Parietal,T23F1,3.0694150415101433e-09
1515,id,3,alpha,Parietal,T23F2,9.772654824171796e-09
1516,id,3,alpha,Parietal,T25F1,7.850586946279123e-09
1517,id,3,alpha,Parietal,T9F2,2.099579319249009e-09
1518,id,3,alpha,Parietal,W10F2,2.1269025529693875e-08
1519,id,3,alpha,Parietal,W17M2,3.457792630823885e-09
1520,id,3,alpha,Occipital,F12F2,2.632013383840713e-09
1521,id,3,alpha,Occipital,F12M1,2.6390461022932357e-09
1522,id,3,alpha,Occipital,F19M1,2.26913557789069e-09
1523,id,3,alpha,Occipital,F26F2,2.5343055386033743e-09
1524,id,3,alpha,Occipital,F5M1,6.464764550881578e-07
1525,id,3,alpha,Occipital,M22F2,6.6021997630467196e-09
1526,id,3,alpha,Occipital,M8M1,8.805103537371939e-10
1527,id,3,alpha,Occipital,M8M2,4.0610614422920685e-09
1528,id,3,alpha,Occipital,S20M1,2.1188912547843034e-09
1529,id,3,alpha,Occipital,S21F1,2.820936940148463e-09
1530,id,3,alpha,Occipital,T11F1,3.143266386424547e-09
1531,id,3,alpha,Occipital,T16F2,4.13418377342085e-09
1532,id,3,alpha,Occipital,T18F2,2.1567238102609203e-09
1533,id,3,alpha,Occipital,T18M1,9.119457448739789e-10
1534,id,3,alpha,Occipital,T23F1,3.4638888665551723e-09
1535,id,3,alpha,Occipital,T23F2,1.0602350044715174e-08
1536,id,3,alpha,Occipital,T25F1,5.435593887449589e-09
1537,id,3,alpha,Occipital,T9F2,1.896919200106393e-09
1538,id,3,alpha,Occipital,W10F2,1.823253026959862e-08
1539,id,3,alpha,Occipital,W17M2,1.856989570710505e-09
1540,id,3,alpha,All,F12F2,1.9876323810956056e-09
1541,id,3,alpha,All,F12M1,6.056882108398718e-09
1542,id,3,alpha,All,F19M1,2.9838885241368185e-09
1543,id,3,alpha,All,F26F2,2.907462778914773e-09
1544,id,3,alpha,All,F5M1,6.399392800980331e-07
1545,id,3,alpha,All,M22F2,5.733523896511752e-09
1546,id,3,alpha,All,M8M1,1.4309693415034103e-09
1547,id,3,alpha,All,M8M2,6.720568385119711e-09
1548,id,3,alpha,All,S20M1,2.5062989206011623e-09
1549,id,3,alpha,All,S21F1,2.5212604025130133e-09
1550,id,3,alpha,All,T11F1,5.004511798599599e-09
1551,id,3,alpha,All,T16F2,4.407593235905566e-09
1552,id,3,alpha,All,T18F2,3.537012557859689e-09
1553,id,3,alpha,All,T18M1,1.6877341161907726e-09
1554,id,3,alpha,All,T23F1,3.2774996891336408e-09
1555,id,3,alpha,All,T23F2,8.653303983640461e-09
1556,id,3,alpha,All,T25F1,1.0133015338165541e-08
1557,id,3,alpha,All,T9F2,3.4933145880758552e-09
1558,id,3,alpha,All,W10F2,1.9702210335482113e-08
1559,id,3,alpha,All,W17M2,3.734636721984881e-09
1560,id,3,beta,Frontal,F12F2,6.581227483907633e-10
1561,id,3,beta,Frontal,F12M1,1.3415072159699461e-09
1562,id,3,beta,Frontal,F19M1,1.1277520728678756e-09
1563,id,3,beta,Frontal,F26F2,1.0135160777734026e-09
1564,id,3,beta,Frontal,F5M1,5.577567645412164e-08
1565,id,3,beta,Frontal,M22F2,1.7965680717874316e-09
1566,id,3,beta,Frontal,M8M1,3.923749430161692e-09
1567,id,3,beta,Frontal,M8M2,2.1458371119533807e-09
1568,id,3,beta,Frontal,S20M1,1.1124803702898235e-09
1569,id,3,beta,Frontal,S21F1,2.239436376700309e-09
1570,id,3,beta,Frontal,T11F1,2.3115237869563956e-09
1571,id,3,beta,Frontal,T16F2,1.3105204121607007e-09
1572,id,3,beta,Frontal,T18F2,9.744624927820413e-10
1573,id,3,beta,Frontal,T18M1,1.3269188859468812e-09
1574,id,3,beta,Frontal,T23F1,2.7504047297922198e-09
1575,id,3,beta,Frontal,T23F2,2.0564856894077993e-09
1576,id,3,beta,Frontal,T25F1,2.3725018479550995e-09
1577,id,3,beta,Frontal,T9F2,1.6021387835975232e-09
1578,id,3,beta,Frontal,W10F2,1.975289804357348e-09
1579,id,3,beta,Frontal,W17M2,9.533948809674328e-10
1580,id,3,beta,Central,F12F2,7.002611344908563e-10
1581,id,3,beta,Central,F12M1,1.0721767395599565e-09
1582,id,3,beta,Central,F19M1,1.0445295766049938e-09
1583,id,3,beta,Central,F26F2,1.0796176423720309e-09
1584,id,3,beta,Central,F5M1,5.7419786652078255e-08
1585,id,3,beta,Central,M22F2,1.1187888770690586e-09
1586,id,3,beta,Central,M8M1,5.507310966557163e-10
1587,id,3,beta,Central,M8M2,1.656376720693037e-09
1588,id,3,beta,Central,S20M1,9.441118006115955e-10
1589,id,3,beta,Central,S21F1,8.677453264109508e-10
1590,id,3,beta,Central,T11F1,2.154364336228475e-09
1591,id,3,beta,Central,T16F2,1.0564394896682517e-09
1592,id,3,beta,Central,T18F2,8.968152249430923e-10
1593,id,3,beta,Central,T18M1,1.85561698963565e-09
1594,id,3,beta,Central,T23F1,1.4891666596920621e-09
1595,id,3,beta,Central,T23F2,1.2818845220584698e-09
1596,id,3,beta,Central,T25F1,1.5706693955155443e-09
1597,id,3,beta,Central,T9F2,1.9084036058001446e-09
1598,id,3,beta,Central,W10F2,1.6990381800615841e-09
1599,id,3,beta,Central,W17M2,7.57000975999921e-10
1600,id,3,beta,Temporal,F12F2,1.4631458873088882e-09
1601,id,3,beta,Temporal,F12M1,1.0632324008963323e-09
1602,id,3,beta,Temporal,F19M1,6.124932044560354e-10
1603,id,3,beta,Temporal,F26F2,1.5388622479150589e-09
1604,id,3,beta,Temporal,F5M1,6.851389610115166e-08
1605,id,3,beta,Temporal,M22F2,8.322286656174531e-10
1606,id,3,beta,Temporal,M8M1,2.906351786617487e-10
1607,id,3,beta,Temporal,M8M2,1.2840823545870297e-09
1608,id,3,beta,Temporal,S20M1,9.188494438615528e-10
1609,id,3,beta,Temporal,S21F1,1.5091920042542878e-09
1610,id,3,beta,Temporal,T11F1,4.220837436625378e-09
1611,id,3,beta,Temporal,T16F2,8.905726610717305e-10
1612,id,3,beta,Temporal,T18F2,7.148542025324213e-10
1613,id,3,beta,Temporal,T18M1,3.831862207826336e-09
1614,id,3,beta,Temporal,T23F1,1.1161725774897203e-09
1615,id,3,beta,Temporal,T23F2,1.776593561803866e-09
1616,id,3,beta,Temporal,T25F1,2.055592197660648e-09
1617,id,3,beta,Temporal,T9F2,2.2788818012554716e-09
1618,id,3,beta,Temporal,W10F2,1.525627275855075e-09
1619,id,3,beta,Temporal,W17M2,8.487206737136306e-10
1620,id,3,beta,Parietal,F12F2,6.775734477427505e-10
1621,id,3,beta,Parietal,F12M1,7.575667444556352e-10
1622,id,3,beta,Parietal,F19M1,6.957155119984352e-10
1623,id,3,beta,Parietal,F26F2,1.4255909917672936e-09
1624,id,3,beta,Parietal,F5M1,6.038213474745386e-08
1625,id,3,beta,Parietal,M22F2,7.732484603646859e-10
1626,id,3,beta,Parietal,M8M1,3.746418443883479e-10
1627,id,3,beta,Parietal,M8M2,1.4964133660841548e-09
1628,id,3,beta,Parietal,S20M1,9.46649719567503e-10
1629,id,3,beta,Parietal,S21F1,9.50507318968215e-10
1630,id,3,beta,Parietal,T11F1,1.5617014821712973e-09
1631,id,3,beta,Parietal,T16F2,7.891340508951789e-10
1632,id,3,beta,Parietal,T18F2,8.234324751014876e-10
1633,id,3,beta,Parietal,T18M1,2.204142597956898e-09
1634,id,3,beta,Parietal,T23F1,9.696092826645626e-10
1635,id,3,beta,Parietal,T23F2,1.2574935622139662e-09
1636,id,3,beta,Parietal,T25F1,1.0461182475935275e-09
1637,id,3,beta,Parietal,T9F2,1.626076936202409e-09
1638,id,3,beta,Parietal,W10F2,1.7364142662463125e-09
1639,id,3,beta,Parietal,W17M2,6.040680028773077e-10
1640,id,3,beta,Occipital,F12F2,6.28470737560967e-10
1641,id,3,beta,Occipital,F12M1,6.861293441898227e-10
1642,id,3,beta,Occipital,F19M1,4.73945775259344e-10
1643,id,3,beta,Occipital,F26F2,1.1964345351565024e-09
1644,id,3,beta,Occipital,F5M1,5.625891003715044e-08
1645,id,3,beta,Occipital,M22F2,7.282632326651713e-10
1646,id,3,beta,Occipital,M8M1,3.5349287969037673e-10
1647,id,3,beta,Occipital,M8M2,1.3813430642678726e-09
1648,id,3,beta,Occipital,S20M1,1.0392981245162875e-09
1649,id,3,beta,Occipital,S21F1,6.985835478702494e-10
1650,id,3,beta,Occipital,T11F1,1.8239445285894808e-09
1651,id,3,beta,Occipital,T16F2,7.39201378890121e-10
1652,id,3,beta,Occipital,T18F2,7.851090964113356e-10
1653,id,3,beta,Occipital,T18M1,7.159883883456815e-10
1654,id,3,beta,Occipital,T23F1,9.411636191912894e-10
1655,id,3,beta,Occipital,T23F2,1.1092382937069702e-09
1656,id,3,beta,Occipital,T25F1,9.271565316505336e-10
1657,id,3,beta,Occipital,T9F2,9.759953950256168e-10
1658,id,3,beta,Occipital,W10F2,1.763365476253589e-09
1659,id,3,beta,Occipital,W17M2,4.904718282175324e-10
1660,id,3,beta,All,F12F2,7.394575791783646e-10
1661,id,3,beta,All,F12M1,1.029900125745969e-09
1662,id,3,beta,All,F19M1,8.845108716536631e-10
1663,id,3,beta,All,F26F2,1.2274391705574658e-09
1664,id,3,beta,All,F5M1,5.791196631039665e-08
1665,id,3,beta,All,M22F2,1.1569078267600927e-09
1666,id,3,beta,All,M8M1,1.4162921564434604e-09
1667,id,3,beta,All,M8M2,1.6920916197518246e-09
1668,id,3,beta,All,S20M1,1.0154258623061097e-09
1669,id,3,beta,All,S21F1,1.3202325109338397e-09
1670,id,3,beta,All,T11F1,2.1272003805350935e-09
1671,id,3,beta,All,T16F2,1.0015951144310697e-09
1672,id,3,beta,All,T18F2,8.69841869491251e-10
1673,id,3,beta,All,T18M1,1.9032560405157587e-09
1674,id,3,beta,All,T23F1,1.6529865732205631e-09
1675,id,3,beta,All,T23F2,1.5233544585133806e-09
1676,id,3,beta,All,T25F1,1.6353101102400496e-09
1677,id,3,beta,All,T9F2,1.7136330458775078e-09
1678,id,3,beta,All,W10F2,1.7796881526900512e-09
1679,id,3,beta,All,W17M2,7.596343654559201e-10
1680,id,3,gamma,Frontal,F12F2,4.218545334256243e-10
1681,id,3,gamma,Frontal,F12M1,5.805901821263233e-10
1682,id,3,gamma,Frontal,F19M1,1.3282990874397777e-10
1683,id,3,gamma,Frontal,F26F2,5.997849323039285e-10
